name	nodeType	year	placeNameFromCompany	placeNameGeocoded	lat	lon	osmID	textModified	textOriginal	normalizationNotes	lineID
Aktiengesellschaft für Papierfabrikation, Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Aktiengesellschaft für Papierfabrikation, Berlin.		779
Société Anonyme Ottomane de Chemins de fer Métropolitains de Constantinople et sa banlieue.	company	1926					-1	False	Société Anonyme Ottomane de Chemins de fer Métropolitains de Constantinople et sa banlieue.		783
Schlesische Bodencredit Aktien-Bank, Breslau.	company	1926	Breslau	Breslau	51.1089776	17.0326689	451516	False	Schlesische Bodencredit Aktien-Bank, Breslau.		789
Bunge Werke Aktiengesellschaft, Spandau.	company	1926	Spandau	Spandau	52.5192672	13.195439	16343	False	Bunge Werke Aktiengesellschaft, Spandau.		793
Allgemeinen Verwaltungsgesellschaft m. b. H. des Bankhauses M. M. Warburg & Co., Hamburg.	company	1926	Hamburg	Hamburg	53.550341	10.000654	62782	False	Allgemeinen Verwaltungsgesellschaft m. b. H. des Bankhauses M. M. Warburg & Co., Hamburg.		797
Emderwerke A.-G.	company	1926	Emden	Emden	53.3670541	7.2058304	62562	False	Emderwerke A.-G.	uncertain	813
Deister Webstoffwerke, Aktiengesellschaft.	company	1926					-1	False	Deister Webstoffwerke, Aktiengesellschaft.		817
Westdeutsche Kalkwerke A.-G., Köln.	company	1926	Köln	Köln	50.938361	6.959974	62578	False	Westdeutsche Kalkwerke A.-G., Köln.	place	822
Fabrik Werke A.-G. in Schwetzingen i. Baden.	company	1926	Schwetzingen i. Baden	Schwetzingen	49.3832919	8.5735135	454165	False	Fabrik Werke A.-G. in Schwetzingen i. Baden.		830
Aktiengesellschaft Lagnese?.	company	1926					-1	False	Aktiengesellschaft Lagnese?.		834
Gebr. Neumann? A.-G., Straßfurt	company	1926	Straßfurt	Wohnungsbaugenossenschaft zu Straßfurt	51.8527098	11.6552894	5032697114	False	Gebr. Neumann? A.-G., Straßfurt		835
Harzer Brauerei A.-G., Halberstadt.	company	1926	Halberstadt	Halberstadt	51.8953514	11.0520563	1352956	False	Harzer Brauerei A.-G., Halberstadt.		836
Hesseröder? Bier Brauerei A.-G., Wernigerode.	company	1926					-1	False	Hesseröder? Bier Brauerei A.-G., Wernigerode.		837
Lorenz Pfannenberg A.-G., Zerbst.	company	1926	Zerbst	Zerbst	51.96973975	12.07454635351719	9907360	False	Lorenz Pfannenberg A.-G., Zerbst.		839
Phönix-Brauerei, A.-G., Halberstadt.	company	1926	Halberstadt	Halberstadt	51.8953514	11.0520563	1352956	False	Phönix-Brauerei, A.-G., Halberstadt.		840
Richard Naumann, G. m. b. H., Schönebeck.	company	1926	Schönebeck	Schönebeck (Elbe)	52.0205998	11.7383277	65420	False	Richard Naumann, G. m. b. H., Schönebeck.		841
Staßfurter Blechwarenwerke A.-G.	company	1926	Staßfurt	Staßfurt	51.8514515	11.5929455	82601	False	Staßfurter Blechwarenwerke A.-G.		842
Kremer Holzindustrie Aktiengesellschaft, Bremen.	company	1926	Bremen	Bremen	53.0758196	8.8071646	62559	False	Kremer Holzindustrie Aktiengesellschaft, Bremen.		847
Bodener Kohlenwerke G. m. b. H.	company	1926					-1	False	Bodener Kohlenwerke G. m. b. H.		851
Falkenau-Egerer Bergbaugesellschaft in Eger.	company	1926	Eger	Eger	50.0793511	12.3703526	439454	False	Falkenau-Egerer Bergbaugesellschaft in Eger.		852
Königsberger Kohlen- und Brikettwerke G. m. b. H.	company	1926	Königsberg	Kaliningrad	54.70464845	20.456566646621738	331414	False	Königsberger Kohlen- und Brikettwerke G. m. b. H.		853
Sylvestergewerkschaft.	company	1926					-1	False	Sylvestergewerkschaft.		854
Christoph-Friedrich Braunkohlen-A.-G., Halle.	company	1926	Halle	Halle (Saale)	51.4825041	11.9705452	62638	False	Christoph-Friedrich Braunkohlen-A.-G., Halle.		857
Chemnitzer Bank Aktiengesellschaft, Chemnitz.	company	1926	Chemnitz	Chemnitz	50.8323531	12.918914	62594	False	Chemnitzer Bank Aktiengesellschaft, Chemnitz.		861
Hansa Lloyd-Werke, Aktiengesellschaft, Bremen.	company	1926	Bremen	Bremen	53.0758196	8.8071646	62559	False	Hansa Lloyd-Werke, Aktiengesellschaft, Bremen.		865
Fides Treuhand-Aktiengesellschaft, Bremen.	company	1926	Bremen	Bremen	53.0758196	8.8071646	62559	False	Fides Treuhand-Aktiengesellschaft, Bremen.		871
H. Schacht & Co. Betonbau A.-G., Bremen.	company	1926	Bremen	Bremen	53.0758196	8.8071646	62559	False	H. Schacht & Co. Betonbau A.-G., Bremen.		873
Weser-Zeitung A.-G., Bremen.	company	1926	Bremen	Bremen	53.0758196	8.8071646	62559	False	Weser-Zeitung A.-G., Bremen.		875
Aktiengesellschaft für Feinmechanik in München.	company	1926	München	München	48.1371079	11.5753822	62428	False	Aktiengesellschaft für Feinmechanik in München.		879
Süddeutsche Bodenkreditbank in München.	company	1926	München	München	48.1371079	11.5753822	62428	False	Süddeutsche Bodenkreditbank in München.		880
Bill Brandt A.-G., Hamburg.	company	1926	Hamburg	Hamburg	53.550341	10.000654	62782	False	Bill Brandt A.-G., Hamburg.		884
P. Beiersdorf & Co., Akt.-Ges., Hamburg.	company	1926	Hamburg	Hamburg	53.550341	10.000654	62782	False	P. Beiersdorf & Co., Akt.-Ges., Hamburg.		888
Musag, Gesellschaft für den Bau von Müll- und Schlackenanlagen A.-G., Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Musag, Gesellschaft für den Bau von Müll- und Schlackenanlagen A.-G., Berlin.		898
Nordische Bank für Handel und Industrie in Berlin	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Nordische Bank für Handel und Industrie in Berlin		903
Berliner Spiegelglas-Verkaufs-Kontor	company	1926					-1	False	Berliner Spiegelglas-Verkaufs-Kontor		913
Berlinische Spiegelglas Versicherungs A.-G.	company	1926					-1	False	Berlinische Spiegelglas Versicherungs A.-G.		914
Bayer. Nährmittel- u. Mühlenwerke Gunzenhausen A.-G.	company	1926					-1	False	Bayer. Nährmittel- u. Mühlenwerke Gunzenhausen A.-G.		918
J. Brüning & Sohn A.-G.	company	1926					-1	False	J. Brüning & Sohn A.-G.		929
Atlas-Versicherungs-Banken, Ludwigshafen Rhein	company	1926	Ludwigshafen Rhein	Ludwigshafen am Rhein	49.4704113	8.4381568	62347	False	Atlas-Versicherungs-Banken, Ludwigshafen Rhein		936
Elektrizitätswerk Mittelbaden A.-G., Lahr.	company	1926	Lahr	Lahr	49.4618136	5.8841474	2074734	False	Elektrizitätswerk Mittelbaden A.-G., Lahr.		948
Vereinigte Stahlwerke Aktiengesellschaft, Düsseldorf.	company	1926	Düsseldorf	Düsseldorf	51.2254018	6.7763137	62539	False	Vereinigte Stahlwerke Aktiengesellschaft, Düsseldorf.	place	960
“Elin“ A.-G. für elektr. Industrie, Wien.	company	1926	Wien	Wien	48.2083537	16.3725042	109166	False	“Elin“ A.-G. für elektr. Industrie, Wien.		969
Kontakt A. G., Spezialfabrik elektr. Starkstromapparate, Wien.	company	1926	Wien	Wien	48.2083537	16.3725042	109166	False	Kontakt A. G., Spezialfabrik elektr. Starkstromapparate, Wien.		973
Wiener elektr. Glühlampenfabrik “Meteor“ A.G., Wien.	company	1926	Wien	Wien	48.2083537	16.3725042	109166	False	Wiener elektr. Glühlampenfabrik “Meteor“ A.G., Wien.		974
Steir. Wasserkraft- u. Elektrizitäts-A.-G., Graz.	company	1926	Graz	Graz	47.0708678	15.4382786	34719	False	Steir. Wasserkraft- u. Elektrizitäts-A.-G., Graz.		978
Autmaden-Strauss G.m.b.H., Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Autmaden-Strauss G.m.b.H., Berlin.		986
Panzerkassen Aktiengesellschaft, Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Panzerkassen Aktiengesellschaft, Berlin.		987
Deutsche Immobilien Verkehrs-Aktiengesellschaft, Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Deutsche Immobilien Verkehrs-Aktiengesellschaft, Berlin.		989
Lunapark-Grundstücks-Aktiengesellschaft, Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Lunapark-Grundstücks-Aktiengesellschaft, Berlin.		990
Laeis-Werke Aktiengesellschaft in Trier.	company	1926	Trier	Trier	49.7596208	6.6441878	172679	False	Laeis-Werke Aktiengesellschaft in Trier.		1000
A.-G. für Anilin-Fabrikation, Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	A.-G. für Anilin-Fabrikation, Berlin.		1016
Sachsenwerk, Licht- und Kraft-Aktiengesellschaft, Dresden.	company	1926	Dresden	Dresden	51.0493286	13.7381437	191645	False	Sachsenwerk, Licht- und Kraft-Aktiengesellschaft, Dresden.		1020
Schladitz-Werke Akt.-Ges. in Dresden.	company	1926	Dresden	Dresden	51.0493286	13.7381437	191645	False	Schladitz-Werke Akt.-Ges. in Dresden.		1021
Unger & Hoffmann A.-G., Dresden.	company	1926	Dresden	Dresden	51.0493286	13.7381437	191645	False	Unger & Hoffmann A.-G., Dresden.		1022
A.-G. für Licht- und Kraftversorgung in München.	company	1926	München	München	48.1371079	11.5753822	62428	False	A.-G. für Licht- und Kraftversorgung in München.		1024
Moore Licht Aktiengesellschaft.	company	1926					-1	False	Moore Licht Aktiengesellschaft.		1033
Düsseldorfer Rückversicherungs-A.-G., Düsseldorf.	company	1926	Düsseldorf	Düsseldorf	51.2254018	6.7763137	62539	False	Düsseldorfer Rückversicherungs-A.-G., Düsseldorf.		1041
Stendal-Tangermünder Eisenbahn-Gesellschaft.	company	1926					-1	False	Stendal-Tangermünder Eisenbahn-Gesellschaft.		1048
Aktienbierbrauerei Cluss, Heilbronn.	company	1926	Heilbronn	Heilbronn	49.142291	9.218655	62751	False	Aktienbierbrauerei Cluss, Heilbronn.		1056
Duxer Porzellan-Manufactur, Aktiengesellschaft vormals Ed. Eichler, Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Duxer Porzellan-Manufactur, Aktiengesellschaft vormals Ed. Eichler, Berlin.		1062
Ant. Lamberts Chr. Sohn Act.-Ges. in M.-Gladbach.	company	1926	M.-Gladbach	Gladbach	49.9349396	6.769316	1259139	False	Ant. Lamberts Chr. Sohn Act.-Ges. in M.-Gladbach.		1063
Aachener Kaiserbrunnen, Aachen.	company	1926	Aachen	Aachen	50.776351	6.083862	62564	False	Aachener Kaiserbrunnen, Aachen.		1066
Stader Eisen, Stade.	company	1926	Stade	Stade	53.599794	9.475438	444799	False	Stader Eisen, Stade.	uncertain	1067
Stock & Kopp A.-G., Düsseldorf.	company	1926	Düsseldorf	Düsseldorf	51.2254018	6.7763137	62539	False	Stock & Kopp A.-G., Düsseldorf.		1068
Energie Akt.-Ges., Leipzig.	company	1926	Leipzig	Leipzig	51.3406321	12.3747329	62649	False	Energie Akt.-Ges., Leipzig.		1072
Schiffs- und Maschinenbau A.-G. in Mannheim.	company	1926	Mannheim	Mannheim	49.4892913	8.4673098	62691	False	Schiffs- und Maschinenbau A.-G. in Mannheim.		1080
Actien-Zuckerfabrik Stendal.	company	1926	Stendal	Stendal	52.6050782	11.8594279	1284750	False	Actien-Zuckerfabrik Stendal.		1084
Mologa Holzindustrie Aktiengesellschaft Berlin Leningrad.	company	1926					-1	False	Mologa Holzindustrie Aktiengesellschaft Berlin Leningrad.		1096
Maschinenfabrik M. Ehrhardt Aktiengesellschaft, Wolfenbüttel.	company	1926	Wolfenbüttel	Wolfenbüttel	52.1625283	10.5348215	1432648	False	Maschinenfabrik M. Ehrhardt Aktiengesellschaft, Wolfenbüttel.		1100
Hugo Greffenius A.-G., Frankfurt a. M.	company	1926	Frankfurt a. M.	Frankfurt am Main	50.1106444	8.6820917	62400	False	Hugo Greffenius A.-G., Frankfurt a. M.		1110
Dresdner Bank Filiale Stettin.	company	1926	Stettin	Stettin	53.42968095	14.592912670292268	342935	False	Dresdner Bank Filiale Stettin.		1134
Ausrüstungs-Aktien-Gesellschaft für baumwollene Gewebe vorm. Nathan Marx, Stettin.	company	1926	Stettin	Stettin	53.42968095	14.592912670292268	342935	False	Ausrüstungs-Aktien-Gesellschaft für baumwollene Gewebe vorm. Nathan Marx, Stettin.		1136
Deutsche Knopfmanufaktur A.-G., Stettin.	company	1926	Stettin	Stettin	53.42968095	14.592912670292268	342935	False	Deutsche Knopfmanufaktur A.-G., Stettin.		1137
Bohiisch Brauerei-Conrad Brennerei Aktiengesellschaft, Stettin.	company	1926	Stettin	Stettin	53.42968095	14.592912670292268	342935	False	Bohiisch Brauerei-Conrad Brennerei Aktiengesellschaft, Stettin.		1139
Hanfwerke Füssen-Immenstadt A.-G. in Füssen.	company	1926	Füssen	Füssen	47.5675998	10.6993217	448298	False	Hanfwerke Füssen-Immenstadt A.-G. in Füssen.		1144
Deutsche Ost-Afrika-Linie, Hamburg.	company	1926	Hamburg	Hamburg	53.550341	10.000654	62782	False	Deutsche Ost-Afrika-Linie, Hamburg.		1148
Deutsche Seemannsschule, Hamburg.	company	1926	Hamburg	Hamburg	53.550341	10.000654	62782	False	Deutsche Seemannsschule, Hamburg.		1151
See-Berufsgenossenschaft Hamburg.	company	1926	Hamburg	Hamburg	53.550341	10.000654	62782	False	See-Berufsgenossenschaft Hamburg.		1153
Verband Deutscher Reeder e. V.	company	1926					-1	False	Verband Deutscher Reeder e. V.		1155
Verein Hamburger Reeder, Hamburg.	company	1926	Hamburg	Hamburg	53.550341	10.000654	62782	False	Verein Hamburger Reeder, Hamburg.		1156
Schiffbautechnische Gesellschaft, Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Schiffbautechnische Gesellschaft, Berlin.		1158
Technische Kommission für Schiffahrt im Reichsamt des Innern, Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Technische Kommission für Schiffahrt im Reichsamt des Innern, Berlin.		1160
Oldenburg-Portugiesische Dampfschiffsreederei in Hamburg.	company	1926	Hamburg	Hamburg	53.550341	10.000654	62782	False	Oldenburg-Portugiesische Dampfschiffsreederei in Hamburg.		1162
Reederei-Vereinigung Hamburg.	company	1926	Hamburg	Hamburg	53.550341	10.000654	62782	False	Reederei-Vereinigung Hamburg.		1165
Stadt-Theater Gesellschaft, Hamburg.	company	1926	Hamburg	Hamburg	53.550341	10.000654	62782	False	Stadt-Theater Gesellschaft, Hamburg.		1166
Syndikats-Reederei G. m. b. H., Hamburg.	company	1926	Hamburg	Hamburg	53.550341	10.000654	62782	False	Syndikats-Reederei G. m. b. H., Hamburg.		1167
Hamburg-Südamerikanische Dampfschifffahrts-Gesellschaft, Hamburg.	company	1926	Hamburg	Hamburg	53.550341	10.000654	62782	False	Hamburg-Südamerikanische Dampfschifffahrts-Gesellschaft, Hamburg.		1172
Norddeutsche Bank in Hamburg.	company	1926	Hamburg	Hamburg	53.550341	10.000654	62782	False	Norddeutsche Bank in Hamburg.		1173
Deutsches Kohlen-Depot m. b. H.	company	1926					-1	False	Deutsches Kohlen-Depot m. b. H.		1180
Kohlenheber-Gesellschaft m. b. H., Hamburg.	company	1926	Hamburg	Hamburg	53.550341	10.000654	62782	False	Kohlenheber-Gesellschaft m. b. H., Hamburg.		1181
Norges Brandkasse.	company	1926					-1	False	Norges Brandkasse.		1191
Den Norske Creditbank.	company	1926					-1	False	Den Norske Creditbank.		1192
Risikoforsikringsanstalten.	company	1926					-1	False	Risikoforsikringsanstalten.		1193
Bürgerliches Brauhaus A. G., Innsbruck.	company	1926	Innsbruck	Innsbruck	47.2654296	11.3927685	4835169	False	Bürgerliches Brauhaus A. G., Innsbruck.		1197
Vereinigte Holzstoff und Papierfabriken A.-G., Weimar.	company	1926	Weimar	Weimar	50.9769686	11.3275394	62493	False	Vereinigte Holzstoff und Papierfabriken A.-G., Weimar.	place	1201
Schlema i. Sa.	company	1926	Schlema i. Sa.	Bad Schlema	50.6024795	12.6665631	419001	False	Schlema i. Sa.		1202
Amperewerk Elektrizitäts A.G., München.	company	1926	München	München	48.1371079	11.5753822	62428	False	Amperewerk Elektrizitäts A.G., München.		1210
“Inag“ Industrie Unternehmungen Aktiengesellschaft, Erlangen.	company	1926	Erlangen	Erlangen	49.589157099999994	10.98120719922546	62403	False	“Inag“ Industrie Unternehmungen Aktiengesellschaft, Erlangen.		1216
Leipziger Bankverein A.G., Leipzig.	company	1926	Leipzig	Leipzig	51.3406321	12.3747329	62649	False	Leipziger Bankverein A.G., Leipzig.		1220
Schlesische Feuerversicherungs-A.-G. in Breslau.	company	1926	Breslau	Breslau	51.1089776	17.0326689	451516	False	Schlesische Feuerversicherungs-A.-G. in Breslau.		1224
“Schloßbrauerei“ Kiel Aktiengesellschaft.	company	1926	Kiel	Kiel	54.3227085	10.135555	27021	False	“Schloßbrauerei“ Kiel Aktiengesellschaft.		1233
Gold-Giro-Bank Schleswig-Holstein, A.-G., Kiel.	company	1926	Kiel	Kiel	54.3227085	10.135555	27021	False	Gold-Giro-Bank Schleswig-Holstein, A.-G., Kiel.		1234
Forto, Deutsche Stahlbeton-Kassenwerke A.-G., Kiel.	company	1926	Kiel	Kiel	54.3227085	10.135555	27021	False	Forto, Deutsche Stahlbeton-Kassenwerke A.-G., Kiel.		1235
Kieler Dock-Gesellschaft, Kommanditgesellschaft, Kiel.	company	1926	Kiel	Kiel	54.3227085	10.135555	27021	False	Kieler Dock-Gesellschaft, Kommanditgesellschaft, Kiel.		1239
Neue Dampfer-Compagnie A.-G., Kiel.	company	1926	Kiel	Kiel	54.3227085	10.135555	27021	False	Neue Dampfer-Compagnie A.-G., Kiel.		1240
Thoerig-Werke A.-G., Kiel.	company	1926	Kiel	Kiel	54.3227085	10.135555	27021	False	Thoerig-Werke A.-G., Kiel.		1242
Vereinigte Meierei-Verbände für Schleswig-Holstein A.-G., Kiel.	company	1926	Kiel	Kiel	54.3227085	10.135555	27021	False	Vereinigte Meierei-Verbände für Schleswig-Holstein A.-G., Kiel.		1243
Portland-Cementwerke Heidelberg-Mannheim-Stuttgart Aktiengesellschaft.	company	1926					-1	False	Portland-Cementwerke Heidelberg-Mannheim-Stuttgart Aktiengesellschaft.	place	1251
Arn. Georg Aktiengesellschaft in Neuwied.	company	1926	Neuwied	Neuwied	50.4302393	7.466302	79194	False	Arn. Georg Aktiengesellschaft in Neuwied.		1255
Optische Werke Aktiengesellschaft vorm. Carl Schütz & Co. in Cassel.	company	1926	Cassel	Kassel	51.3157833	9.4978479	62598	False	Optische Werke Aktiengesellschaft vorm. Carl Schütz & Co. in Cassel.		1263
Bayerische Vereinsbank. Filiale Augsburg.	company	1926	Augsburg	Augsburg	48.3690341	10.8979522	62407	False	Bayerische Vereinsbank. Filiale Augsburg.		1267
Elektrizitäts-Act.-Ges. vorm. W. Lahmeyer & Co., Frankfurt a. M.	company	1926	Frankfurt a. M.	Frankfurt am Main	50.1106444	8.6820917	62400	False	Elektrizitäts-Act.-Ges. vorm. W. Lahmeyer & Co., Frankfurt a. M.		1271
Verein für chemische Industrie in Mainz und Frankfurt a. M.	company	1926	Mainz, Frankfurt a. M.	Riga Mainz GmbH&Co. KG	50.090568000000005	8.52107218469645	196992936	False	Verein für chemische Industrie in Mainz und Frankfurt a. M.		1273
Brauerei Henniger-Kempff-Stern A.-G., Frankfurt a. M.	company	1926	Frankfurt a. M.	Frankfurt am Main	50.1106444	8.6820917	62400	False	Brauerei Henniger-Kempff-Stern A.-G., Frankfurt a. M.		1285
J. C. Pfaff A.-G., Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	J. C. Pfaff A.-G., Berlin.		1286
Leder A.-G., Frankfurt a. M.	company	1926	Frankfurt a. M.	Frankfurt am Main	50.1106444	8.6820917	62400	False	Leder A.-G., Frankfurt a. M.		1287
Frankfurter Bank in Frankfurt a. M.	company	1926	Frankfurt a. M.	Frankfurt am Main	50.1106444	8.6820917	62400	False	Frankfurter Bank in Frankfurt a. M.		1292
Moenus Maschinenfabrik, Frankfurt a. M.	company	1926	Frankfurt a. M.	Frankfurt am Main	50.1106444	8.6820917	62400	False	Moenus Maschinenfabrik, Frankfurt a. M.		1294
Moselbahn-Aktiengesellschaft, Trier.	company	1926	Trier	Trier	49.7596208	6.6441878	172679	False	Moselbahn-Aktiengesellschaft, Trier.		1298
Württembergische Nebenbahnen A.G., Stuttgart.	company	1926	Stuttgart	Stuttgart	48.7784485	9.1800132	2793104	False	Württembergische Nebenbahnen A.G., Stuttgart.		1300
Hohenzollerische Landesbahnen A.-G.	company	1926					-1	False	Hohenzollerische Landesbahnen A.-G.		1304
Vereinigte Westdeutsche Kleinbahnen A.-G., Köln.	company	1926	Köln	Köln	50.938361	6.959974	62578	False	Vereinigte Westdeutsche Kleinbahnen A.-G., Köln.		1306
Dresdner Bank.	company	1926					-1	False	Dresdner Bank.	place	1320
Mechanische Weberei in Zittau.	company	1926	Zittau	Zittau	50.8960964	14.8064807	418117	False	Mechanische Weberei in Zittau.		1322
Poppe & Wirth A.-G., Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Poppe & Wirth A.-G., Berlin.		1323
Bank Elektrischer Werte, Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Bank Elektrischer Werte, Berlin.		1326
Elektrizitäts-Lieferungs-Gesellschaft, Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Elektrizitäts-Lieferungs-Gesellschaft, Berlin.		1327
Nationale Automobil-Gesellschaft, Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Nationale Automobil-Gesellschaft, Berlin.		1328
Aktiengesellschaft für Beton- und Monierbau in Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Aktiengesellschaft für Beton- und Monierbau in Berlin.		1330
